            id                       fullName
965       6703                    Brad Baxter
966      14324                   Colin Baxter
967        461                    Fred Baxter
968       2610                    Gary Baxter
969       3664                  Jarrod Baxter
970    2582034                   Keith Baxter
971      17110                     Alex Bayer
972       7031                 Martin Bayless
973    3917166                   Omar Bayless
974    2971280                    Evan Baylis
975    4255988                    B.J. Baylor
976       7003                    John Baylor
977       8158                    Chris Bayne
978    3040172                  Nathan Bazata
979    3123306                   Chris Bazile
980    2470344                    Alex Bazzie
981       6423                      Pat Beach
982       6790                   Sanjay Beach
983      15035                 Kelvin Beachum
